NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles,mol_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,TOX3721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO[Si](C)(C)OC,TOX22379
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,TOX20283
0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,TOX20287
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)c1ccccc1O,TOX20285
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,TOX20284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,O=C(O)c1cccc(Cl)n1,TOX20289
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCC=O,TOX1553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(C)(C)C)cc1,TOX4704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrCBr,TOX1557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1cc(Cl)cc(Cl)c1,TOX10307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCCCCCC(=O)O,TOX1554
0.0,,0.0,,,,0.0,,,,1.0,,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,TOX1559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],TOX27484
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCOS(=O)(=O)[O-],TOX27487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=Cc1ccc(C(=O)O)cc1,TOX7249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(Cl)CCl,TOX7244
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)(O)c1ccccc1,TOX7247
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1CCCN1,TOX7246
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,ClCc1ccccc1Cl,TOX7241
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,TOX7240
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,TOX24613
0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,C=CC(=O)OCCOC(=O)C=C,TOX24615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCCC[P+](CCCC)(CCCC)CCCC,TOX24616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N#CCc1cccc(C(F)(F)F)c1,TOX24617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cccc(Br)c1,TOX24618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCNC,TOX24619
0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,TOX21884
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CC1=C(C(=O)Nc2ccccc2)SCCO1,TOX3951
0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,TOX3950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,TOX21880
0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,,Cc1ccc2c(Br)cc(Br)c(O)c2n1,TOX26235
0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,TOX768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)COc1ccccc1,TOX7312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=P1(NCCCl)OCCCN1CCCl,TOX760
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=C)C,TOX761
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)O,TOX762
0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,CC(C)OC(=O)Nc1cccc(Cl)c1,TOX764
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)OC(=O)Nc1ccccc1,TOX766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC=Cc1ccc2c(c1)OCO2,TOX767
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(CCC)C(=O)[O-],TOX17072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,TOX21085
0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,TOX26236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,TOX21080
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,TOX27871
0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0,O=C(c1ccccc1)c1cc(Cl)ccc1O,TOX27870
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,TOX27873
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,TOX27872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C[P+](C)(CC(C)C)CC(C)C,TOX27875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,TOX27874
0.0,,,1.0,,,,,,,1.0,,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,TOX27876
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,TOX6265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,TOX6266
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,TOX6267
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,TOX6261
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,TOX6262
0.0,0.0,,,,0.0,0.0,,,,,0.0,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,TOX6268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1ccc(O)cc1O,TOX5074
0.0,,,,,,,1.0,,,1.0,,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,TOX5076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC1=CC(C)(C)Nc2ccccc21,TOX5070
0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,,Cc1cc(=O)oc2cc(O)cc(O)c12,TOX5078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CNCC(C)C,TOX5079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CNC1(c2ccccc2Cl)CCCCC1=O,TOX3187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,TOX26230
0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,TOX2399
0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,TOX2394
0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,TOX2396
0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,TOX2391
,,,,1.0,1.0,,1.0,0.0,0.0,1.0,,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,TOX2393
1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,TOX3049
0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,TOX3043
0.0,,,,0.0,,0.0,1.0,0.0,,,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,TOX3042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1,TOX3041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,CCNC(C)Cc1cccc(C(F)(F)F)c1,TOX3044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,TOX12412
0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,TOX12417
0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,TOX12416
1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,TOX25254
,,,,,,,0.0,,0.0,,,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,TOX25252
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC1(C)CC(=O)NC(=O)C1,TOX25250
0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,TOX22579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=S)NNC(N)=S,TOX545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,NC(=S)C(N)=S,TOX546
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC1CN1P(=O)(N1CC1C)N1CC1C,TOX815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(Oc1ccccc1)Oc1ccccc1,TOX540
0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0,C[Hg]Cl,TOX813
0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,S=c1[nH]cnc2[nH]cnc12,TOX810
0.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,[Hg+2],TOX811
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CCCCCCCCCCCCNC(=N)N,TOX548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCN(Cc1cccs1)c1ccccn1,TOX818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,COc1nn(CSP(=S)(OC)OC)c(=O)s1,TOX819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NC1=NCC2c3ccccc3Cc3ccccc3N12,TOX26502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX26503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,TOX26500
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,TOX26501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,TOX26506
0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,COc1ccc(C=CC(=O)OCCC(C)C)cc1,TOX26055
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,TOX26504
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,TOX29089
0.0,,1.0,,,,,0.0,0.0,,,1.0,Clc1ccc2cc3ccccc3cc2c1,TOX29086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,TOX29087
0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,TOX26508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,TOX26509
0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,TOX29082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29083
0.0,,0.0,,1.0,,1.0,,0.0,,,1.0,Brc1c2ccccc2cc2ccccc12,TOX29080
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCO/C=C1\N=C(c2ccccc2)OC1=O,TOX29081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,TOX22612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,TOX22613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,TOX22614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,TOX22618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,TOX29331
0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,TOX14818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC(=O)/C=C(\C)OP(=O)(OC)OC,TOX14816
0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,Cc1occc1SSc1ccoc1C,TOX27673
0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,TOX27672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC=CC(=O)CC,TOX27670
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1OCCC1=O,TOX27677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1CCCC(=O)C1=O,TOX27675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC1=C(O)C(=O)OC1C,TOX27674
0.0,0.0,0.0,,0.0,0.0,,,0.0,,1.0,,CCCCCc1ccco1,TOX27679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cnc2c(n1)CCCC2,TOX27678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,TOX21703
0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,TOX21709
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,TOX21708
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,TOX117
0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1,TOX7608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,TOX2800
0.0,,1.0,,,,0.0,,1.0,1.0,1.0,1.0,Oc1c(Cl)cc(Cl)c2cccnc12,TOX2801
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,NC(=O)OCC(O)COc1ccc(Cl)cc1,TOX2803
0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,TOX2808
0.0,,0.0,1.0,,,,1.0,0.0,,1.0,,CCCCCCCCCCCCCCn1cc[n+](C)c1,TOX29085
0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],TOX5948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=P(Cl)(Cl)Cl,TOX9710
0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,TOX671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,TOX6074
1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,TOX6076
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1,TOX537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C)cc1,TOX5668
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,TOX2941
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,TOX2940
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)C=Cc1ccccc1,TOX5662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c[nH]c(=S)[nH]c1=O,TOX5665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,TOX2944
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,TOX2947
0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,TOX2946
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC12CCC(CC1)C(C)(C)O2,TOX616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COCC1CCC(CO)CC1,TOX9575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)/C=C/C1=C(C)CCCC1(C)C,TOX1769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NC1CCSC1=O,TOX25888
0.0,,0.0,0.0,,,,0.0,0.0,,1.0,,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,TOX25889
0.0,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0,CC1COc2ccccc2N1C(=O)C(Cl)Cl,TOX9572
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(N)CN,TOX1761
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)O,TOX1762
0.0,,,,,,,,,,,,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,TOX25881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)CN,TOX1764
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,TOX25887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=c1oc2cc(O)ccc2s1,TOX25885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCc1ccc(O)c(OC)c1,TOX617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-],TOX20540
0.0,0.0,1.0,,,,,,0.0,,,1.0,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,TOX20547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,TOX28900
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,TOX28901
0.0,0.0,0.0,,,0.0,,,0.0,,1.0,,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,TOX28903
